127.0.0.1 - - [02/Jul/2018:09:19:21 +0530] "GET / HTTP/1.1" 404 951
0:0:0:0:0:0:0:1 - - [02/Jul/2018:09:19:42 +0530] "GET /funbook_app/vendor/slick/slick.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jul/2018:09:19:42 +0530] "GET /funbook_app/vendor/bootstrap-4.1/popper.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jul/2018:09:19:42 +0530] "GET /funbook_app/vendor/animsition/animsition.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jul/2018:09:19:42 +0530] "GET /funbook_app/vendor/wow/wow.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jul/2018:09:19:42 +0530] "GET /funbook_app/vendor/bootstrap-progressbar/bootstrap-progressbar.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jul/2018:09:19:42 +0530] "GET /funbook_app/vendor/counter-up/jquery.waypoints.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jul/2018:09:19:42 +0530] "GET /funbook_app/vendor/counter-up/jquery.counterup.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jul/2018:09:19:42 +0530] "GET /funbook_app/vendor/circle-progress/circle-progress.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jul/2018:09:19:42 +0530] "GET /funbook_app/vendor/perfect-scrollbar/perfect-scrollbar.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jul/2018:09:19:42 +0530] "GET /funbook_app/vendor/chartjs/Chart.bundle.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jul/2018:09:19:42 +0530] "GET /funbook_app/vendor/select2/select2.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jul/2018:09:19:42 +0530] "GET /funbook_app/js/main.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jul/2018:09:19:42 +0530] "GET /funbook_app/fonts/poppins/poppins-v5-latin-regular.woff2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jul/2018:09:19:42 +0530] "GET /favicon.ico HTTP/1.1" 404 973
0:0:0:0:0:0:0:1 - - [02/Jul/2018:09:20:00 +0530] "POST /funbook_app/LoginServlet HTTP/1.1" 200 4429
0:0:0:0:0:0:0:1 - - [02/Jul/2018:09:20:07 +0530] "POST /funbook_app/LoginServlet HTTP/1.1" 200 4429
0:0:0:0:0:0:0:1 - - [02/Jul/2018:09:20:19 +0530] "POST /funbook_app/LoginServlet HTTP/1.1" 200 64509
0:0:0:0:0:0:0:1 - - [02/Jul/2018:09:20:20 +0530] "GET /funbook_app/images/icon/avatar-05.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jul/2018:09:20:20 +0530] "GET /funbook_app/images/icon/avatar-03.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jul/2018:09:20:20 +0530] "GET /funbook_app/images/icon/avatar-04.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jul/2018:09:20:20 +0530] "GET /funbook_app/images/icon/avatar-01.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jul/2018:09:20:20 +0530] "GET /funbook_app/images/icon/avatar-06.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jul/2018:09:20:20 +0530] "GET /funbook_app/images/icon/avatar-02.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jul/2018:09:20:20 +0530] "GET /funbook_app/images/bg-title-02.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jul/2018:09:20:20 +0530] "GET /funbook_app/images/bg-title-01.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jul/2018:09:20:20 +0530] "GET /funbook_app/fonts/poppins/poppins-v5-latin-600.woff2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jul/2018:09:20:20 +0530] "GET /funbook_app/vendor/font-awesome-5/webfonts/fa-regular-400.woff2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jul/2018:09:20:20 +0530] "GET /funbook_app/vendor/font-awesome-5/webfonts/fa-solid-900.woff2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jul/2018:09:20:20 +0530] "GET /funbook_app/vendor/mdi-font/fonts/Material-Design-Iconic-Font.woff2?v=2.2.0 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jul/2018:09:20:20 +0530] "GET /funbook_app/fonts/poppins/poppins-v5-latin-300.woff2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jul/2018:09:20:20 +0530] "GET /funbook_app/fonts/poppins/poppins-v5-latin-500.woff2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jul/2018:09:20:20 +0530] "GET /funbook_app/fonts/poppins/poppins-v5-latin-700.woff2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jul/2018:09:54:22 +0530] "GET /funbook_app/index.html HTTP/1.1" 404 995
0:0:0:0:0:0:0:1 - - [02/Jul/2018:09:54:31 +0530] "GET /funbook_app/index.html HTTP/1.1" 404 995
